0,18.322262916235,36.2924111629501,50.9778288058732,67.684708533689,74.7077709949969,86.5743215868702,93.7506378280632,96.5244005065655,88.0852056238309,81.7711979012,69.9155295805462,64.030093554725,48.1985465603004,43.4276720699788,26.1989767410569,27.8115285429308,24.3987921648774,33.4229452971517,41.2388931797472,45.6929376756887,58.9233402820854,68.9121987295088,73.0702163867431,63.2648251632928,65.064311143078,78.808046009041,74.6187345896428,65.4603162404877,76.1598280573573,84.3643551539146,75.8666678194489,72.9078890597115,83.4838337632062,91.6428073880628,96.0640766368392,98.4979097502124,93.2432504535185,100.541058967742,104.85995898295,96.838512220459,93.2478352977039,83.9456538094815,78.6616364795813,67.1611665693156,64.8791598559409,74.9457285005187,75.3892332709661,81.0447630194952,76.1436964543098,77.3438079127708,76.5148570446564,71.3270200269413,65.2124727527509,55.7245913338631,50.0101254884452,45.7979504977912,56.0044393245697,55.3228371017188,46.9007804672198,41.2732983089354,29.1389159075067,19.1632384178803,26.8138661796811,38.3808750125466,53.0488247411092,66.4431306548814,78.1099766383997,87.7501587740839,95.9539068846655,103.626099423066,109.847806361816,118.502456157142,126.280909348566,140.00450682737,146.863221167436
18.322262916235,0,21.5063095715989,35.0323942873836,52.9537118890318,60.967235996557,74.1719516644654,83.8632275332103,87.7497036642491,78.8419017484887,70.6375920364209,56.2431145031581,49.3200021370396,32.5091252994755,29.5669483952562,18.6744844883997,26.7884985319958,34.5213965963964,43.0268325850961,52.674451587397,50.8074082980204,61.3996282264787,66.3478985748883,70.8795313868838,61.232432168797,58.573341757065,71.1797845909895,68.9369342231839,57.8665961400381,65.7017454312443,76.2936713633167,69.5910041992424,64.3012306270844,73.9718469009917,84.2751523982367,87.6251851472754,92.1261560881499,86.8171541853667,95.6773277870638,98.1070680271494,88.2898576814732,85.2073824290038,75.0318493307931,70.8145744402274,61.0114857324379,62.6759757281343,72.5776939219323,73.5285628270249,77.0662594556673,72.6167217732793,76.5738806755361,75.9329903633737,75.351528009308,69.8957934181291,60.9523740589334,52.5682336495583,55.0416219190759,64.2688908594756,59.7730120893754,54.492667357895,43.1548347187689,35.7249727189299,24.3739347572834,20.6729837750223,30.2940875163264,40.7143806925159,54.8759733470742,66.4851322945494,76.1787324798047,86.3586373048684,95.1365593260585,103.816246988883,113.86100836295,123.952102320451,139.151976408729,146.480238684041
36.2924111629501,21.5063095715989,0,19.3865106002233,36.4757762098835,48.8413681261158,64.2565556651663,78.0488175831697,85.7880783789107,77.5330051324446,67.8703428653543,49.9185486070596,41.8536277497584,27.7832628601248,24.080345327006,27.6669129211662,30.5511473569505,43.4096391851456,47.9843055886128,59.9082156786824,52.2529918091623,58.8646962834991,57.6890911366985,65.2627195324128,57.4786423393685,48.9225608401576,61.3320676403639,64.5035091532279,53.4664212383068,57.2947544482133,71.9580537981903,70.2185206193831,64.1894136331737,71.5814666407708,83.1799403852611,82.7187539241462,88.3661564080831,80.3844638043606,91.1735757758559,91.9294137292932,78.0318229285246,73.7641115139802,60.3951076866334,57.2060405895721,48.6403105808017,57.2902446098048,67.6359917522434,67.094232074853,67.8112404524764,62.1466484245737,70.1248606737986,70.5016118383758,75.124397470371,68.6856245640335,59.7397309006854,47.867703306578,58.201649171676,66.4558972960745,57.6785210984202,57.1293169520293,39.7087973831023,41.3071331051551,35.0932024852276,27.0067559649316,22.6779838872717,25.3505952786814,37.1105180219072,51.4897911877339,62.1785456860334,76.0618348927467,87.3789145600909,98.9100145730084,112.110229047323,125.014783879276,142.749418853857,151.084201659227
50.9778288058732,35.0323942873836,19.3865106002233,0,20.8637498314992,31.6630065584624,48.2888715733471,63.8816551223399,72.5832728464591,64.3940136777589,53.6664885629745,34.0426572341557,27.4416700807846,20.2471497139158,25.9618153495636,38.5217904329422,44.6611901584283,58.3853915968134,62.7202481891168,72.8676170524593,63.7437904539946,67.1176243889848,61.7890022525678,67.3617671273909,61.6812683715047,51.119292929524,58.2506535857658,62.7144993551107,52.0988850639952,50.5302444050611,65.2852536375929,65.7270855901266,57.61253338135,61.8747611458962,74.7476603453922,73.1206907649101,80.7592704250117,74.2288572908029,84.7282106148723,83.074667475179,68.9841367539125,65.2993483848639,53.3501523351449,50.9241476485622,46.717191754638,57.0719938737665,64.865439788943,65.9057593155864,64.7070091491466,62.1736565228198,71.5128791050761,72.5936016885348,80.2510549107026,75.9177813817831,69.8605221920749,59.2402926479735,70.6754209710148,76.4368858545505,66.3916874957419,67.8494051558532,51.5241693979453,54.6438314122444,48.9017574748871,36.8982545195984,30.2667281684547,18.9582727768359,29.1707989372377,38.8436775201098,49.2579184972923,63.7668136312514,75.9215784497709,89.3348369140588,103.136931245056,117.682880812589,135.922577892184,144.25179692003
67.684708533689,52.9537118890318,36.4757762098835,20.8637498314992,0,20.9627869851585,35.6658464755483,55.5282337533818,67.7418414079502,62.4030213326117,50.7503367911289,32.2795573810282,25.9061959094058,31.0526707857817,35.0112157079256,51.7296709877919,55.8025049464275,70.5372614801123,73.7931847597843,82.528059172123,69.9225215594279,69.0480015892077,58.3386718183608,62.8142468708352,60.0859542000037,46.7455211524928,48.2610634980481,56.6775232987258,48.4468594080247,40.8402064254496,56.8039040766946,62.5031830398958,54.8160613647934,55.3362821867843,67.9753013494639,62.410075975655,71.0519519194944,63.2835055683194,74.9441972702752,71.2866502933472,54.3987643503115,51.3912114194091,39.8948104624288,42.1306700650721,45.3985631174367,60.7439957306416,65.2854681368104,64.7196176053901,58.6959668506576,56.8023348085436,67.5678440792094,68.5334907267389,80.7995842691772,78.2541474481019,74.487347926131,65.1038148517796,80.2334838891831,83.8437375223271,72.9426468458158,78.3568457364271,62.1179197522526,69.5355662483102,66.2023922996476,55.2610043555308,45.4578190167324,27.9741879699176,22.9229573908937,25.4925799643737,31.9242663515961,49.7348054831535,62.9985550943763,79.0783117166718,95.0911243475883,111.990603899513,132.395918758979,141.792627906368
74.7077709949969,60.967235996557,48.8413681261158,31.6630065584624,20.9627869851585,0,19.1941050861043,37.3327554848779,49.7225495110042,44.2382931998397,34.4355091172416,20.2360621379486,25.9256868441717,37.604263457416,47.3647816129461,61.5983607272179,67.8820302745877,80.0832920773742,83.2069335113348,90.2167257543749,80.4298617749221,79.144397975443,69.7107573501607,71.3344841519582,70.4464279631976,60.816970832249,58.2844020751719,63.8319839282805,57.8664359323871,48.8301393537778,58.761428017682,63.5169710135669,54.864292883646,51.4290774785116,63.1829750343938,58.3364685178516,67.7042824921191,64.238248934222,71.5493785836872,65.7579804538604,53.5706953876631,50.3862674051583,45.2255841478288,43.8936392635339,48.9846227912202,58.8134522046831,60.0766277162861,63.0802404328361,58.7373430528714,62.6338783030781,71.9143910010419,74.471026771475,85.2946461002739,84.5093859194161,83.4870730842543,76.1319309126834,87.3906025211564,88.9975425312958,78.5585000803025,83.0111189211354,70.3614873825595,75.4659183316175,71.9323494513534,59.6886202367596,51.9051377866292,34.3658885197555,32.9788032136587,23.3640109631509,29.2633047824076,40.2707990449459,53.5388099981722,69.1124836788835,83.8665981289995,100.713134805641,119.646072994717,128.021796677354
86.5743215868702,74.1719516644654,64.2565556651663,48.2888715733471,35.6658464755483,19.1941050861043,0,22.9584137965731,37.5573553765061,37.1438671451409,29.020735196948,26.911060011511,34.4094022360725,49.5637272026521,58.7103580895541,72.4888795449725,78.9709219002222,90.5451428690507,93.919140662577,98.6815591715045,88.5718631157186,85.4207310050919,75.2136471634088,73.2182705656801,74.3619017396286,66.8731580160908,59.1280681092291,63.1618091194641,60.4023476268026,48.9818111650934,53.3517848824772,60.0139733802097,52.3397196794602,44.3069780586744,53.5945475559187,47.1195566191274,57.0253684350012,56.8552583872557,61.511353770019,53.3684530269468,45.2073481993602,44.9785945858286,47.6958433601001,49.1351371945827,58.7435688371106,66.8321769108585,64.0650572334252,67.1105471194903,60.5555504599642,67.0876889103951,74.0047892542681,76.0067918719244,87.7143404318668,89.7245912686448,91.2577599406923,86.5128308234036,97.1706205732326,96.9937394521785,87.8216185537262,93.348371457867,83.017929743944,88.1996296019295,85.1223812691963,73.7863633236482,67.1495143403673,50.8998486853696,46.6831155185703,31.0217811675736,26.6875410826704,28.6856880536754,38.9907932028654,55.3235181496644,69.6556448516977,87.6997326653497,107.22901897826,116.024178849564
93.7506378280632,83.8632275332103,78.0488175831697,63.8816551223399,55.5282337533818,37.3327554848779,22.9584137965731,0,19.2297535033717,24.4761596758146,27.0099912778138,38.1669438950136,49.6217488619041,63.0130060164378,73.2462258781834,83.2623236656778,90.389002801674,98.7997559454738,101.857569248058,104.356991341452,97.5429965909366,94.4059359088484,86.872574627552,82.5168070282419,84.930583172514,81.7048954224292,73.0186613446011,73.4236341060886,73.0847839610986,64.0492512948612,61.9216402607327,65.5875418493667,59.4440413282515,49.7989518878775,54.3136387762259,50.5994931344971,57.8762494284681,62.8049756161548,60.5133590510426,52.0550836429996,53.3071267504577,52.7835806369003,61.0974426266759,59.0946942601852,67.7555426758774,68.9139460858009,62.5172304680541,68.4425798076712,64.7474735963195,75.5566336373739,79.3207623072658,82.429023429783,90.9010383898594,94.7453317172521,98.8480959848098,96.5927467245662,102.904972985433,100.706654171486,93.2269821589617,97.5300105584243,91.5948700806094,94.4673877341212,91.7794734498561,81.2316749341919,76.9898294209551,63.9054440124131,62.637412896061,46.3005329500068,43.0432912613662,32.3398955333738,36.2393104685136,46.0667641078516,56.1638412799236,72.3373522906317,89.2260695732355,96.7128377881649
96.5244005065655,87.7497036642491,85.7880783789107,72.5832728464591,67.7418414079502,49.7225495110042,37.5573553765061,19.2297535033717,0,14.716431996615,24.0824705040756,42.9988018812987,55.4086520087836,67.8209012602918,79.4649530950089,87.3145077213471,96.4193152345451,103.686564038926,108.070023481572,109.237800916719,104.586989222098,103.056441026345,98.2715558371067,92.1452063267046,93.1565766783503,92.2326519345802,84.1006663309473,80.6613977831209,79.7932767273742,72.6450839787715,67.2651746647108,66.7481570466139,60.2730007458521,50.9175025131818,53.9906745705883,55.6855840397663,62.6130275322256,71.720813483055,67.6657184340637,60.6811366879809,66.7968490844805,68.2947331705308,77.2574949328458,74.7637037394264,81.1504718782425,78.6095456927156,72.2841637622029,79.695856716027,78.2651315390807,89.0296908344586,90.5317696901656,92.6459335672903,98.1745770859797,103.062069753539,107.289317063277,106.230880345467,109.573323770262,107.533762009714,101.966281804018,104.025019655665,100.209196608494,99.925412907632,95.810646230654,85.518860741017,84.8476512461661,74.3978735361938,76.7137925771341,62.4707148390521,60.0156008433246,49.1665838150852,48.233022004272,53.023512348486,56.1644633654368,68.6425858598667,81.5045554034865,87.2952722512678
88.0852056238309,78.8419017484887,77.5330051324446,64.3940136777589,62.4030213326117,44.2382931998397,37.1438671451409,24.4761596758146,14.716431996615,0,16.5394058973658,34.7221096691253,49.0003810840025,59.9025181019002,72.9930180451068,80.2357981305652,90.1455289484979,97.3123625526046,101.92032835301,104.188260015371,100.528847678005,100.586747087186,96.834074308807,92.4168854254715,91.954016939368,90.2696899865154,84.7994704952066,81.6198483879513,78.5648570408527,72.5868499344909,70.1203512996975,67.8993888015168,59.9025730706761,53.1051316720874,59.1396648018694,62.0579213222862,69.6828808404761,76.8350684633814,74.9713160640075,69.1317607250363,71.9229750211909,71.9279793226213,77.3207079566529,73.1014285773268,76.8299924694975,73.483155593223,69.3001348718302,77.7011641292986,78.2261512095074,88.0828305867685,90.7090927877133,93.1865280371032,97.6963158371342,100.973092943547,103.721804959276,101.384792574926,103.969813101597,103.02565916578,97.0298657764294,97.6085168218519,93.2878926516633,91.6375830281638,86.6677404655349,75.6377077223749,75.9916991947499,66.3948916404331,71.6045603989784,59.6318254445842,60.748153999278,54.0943676168275,56.7924943964046,63.120285333853,67.546779766085,79.1612369293725,91.0774383196661,96.0795310552584
